2902_9008_000028_000001	I met that prettiest and naughtiest of humanities half-way between here and Thebes, transformed into a perfect Andromache of chaste affection.'	I met that prettiest and naughtiest of humanities half-way between here and Thebes, transformed into a perfect Andromache of chaste affection.'
2902_9008_000029_000000	'And to whom, pray?'	'And to whom, pray?'
2902_9008_000030_000001	What men those barbarians do breed!	What men those barbarians do breed!
2902_9008_000030_000002	I was afraid of being crushed under the elephant's foot at every step I took with him!'	I was afraid of being crushed under the elephant's foot at every step I took with him!'
2902_9008_000032_000000	'To tell you the truth, he had some forty stout countrymen of his with him, who might have been troublesome to a perplexed prefect; not to mention that it is always as well to keep on good terms with these Goths.	'To tell you the truth, he had some forty stout countrymen of his with him, who might have been troublesome to a perplexed prefect; not to mention that it is always as well to keep on good terms with these Goths.
2902_9008_000032_000001	Really, after the sack of Rome, and Athens cleaned out like a beehive by wasps, things begin to look serious.	Really, after the sack of Rome, and Athens cleaned out like a beehive by wasps, things begin to look serious.
2902_9008_000032_000002	And as for the great brute himself, he has rank enough in his way,--boasts of his descent from some cannibal god or other,--really hardly deigned to speak to a paltry Roman governor, till his faithful and adoring bride interceded for me.	And as for the great brute himself, he has rank enough in his way,--boasts of his descent from some cannibal god or other,--really hardly deigned to speak to a paltry Roman governor, till his faithful and adoring bride interceded for me.
2902_9008_000032_000004	However, I got rid of them; quoted all the geographical lies I had ever heard, and a great many more; quickened their appetite for their fool's errand notably, and started them off again.	However, I got rid of them; quoted all the geographical lies I had ever heard, and a great many more; quickened their appetite for their fool's errand notably, and started them off again.
2902_9008_000035_000000	'Justice.'	'Justice.'
2902_9008_000036_000000	'Ah, Fairest Wisdom, don't mention that horrid word out of the lecture-room.	'Ah, Fairest Wisdom, don't mention that horrid word out of the lecture room.
2902_9008_000036_000001	In theory it is all very well; but in poor imperfect earthly practice, a governor must be content with doing very much what comes to hand.	In theory it is all very well; but in poor imperfect earthly practice, a governor must be content with doing very much what comes to hand.
2902_9008_000038_000000	'Well, my dear lady, and has not the villainous demagogue got the whole mob on his side?	'Well, my dear lady, and has not the villainous demagogue got the whole mob on his side?
2902_9008_000039_000001	'Ah, that your excellency but saw the great duel which depends on you alone!	'Ah, that your excellency but saw the great duel which depends on you alone!
2902_9008_000042_000001	'I expect every time I ride, to have my brains knocked out by some mad monk.'	'I expect every time I ride, to have my brains knocked out by some mad monk.'
2902_9008_000043_000000	'Why not?	'Why not?
2902_9008_000043_000001	In an age when, as has been well and often said, emperors and consulars crawl to the tombs of a tent-maker and a fisherman, and kiss the mouldy bones of the vilest slaves?	In an age when, as has been well and often said, emperors and consulars crawl to the tombs of a tent maker and a fisherman, and kiss the mouldy bones of the vilest slaves?
2902_9008_000043_000002	Why not, among a people whose God is the crucified son of a carpenter?	Why not, among a people whose God is the crucified son of a carpenter?
2902_9008_000044_000001	I quite agree that there are very great practical inconveniences of this kind in the new--I mean the Catholic faith; but the world is full of inconveniences.	I quite agree that there are very great practical inconveniences of this kind in the new-I mean the Catholic faith; but the world is full of inconveniences.
2902_9008_000046_000000	'That it never will be, as long as Hypatia lives to illuminate the earth; and, as far as I am concerned, I promise you a clear stage and--a great deal of favour; as is proved by my visiting you publicly at this moment, before I have given audience to one of the four hundred bores, great and small, who are waiting in the tribunal to torment me.	'That it never will be, as long as Hypatia lives to illuminate the earth; and, as far as I am concerned, I promise you a clear stage and-a great deal of favour; as is proved by my visiting you publicly at this moment, before I have given audience to one of the four hundred bores, great and small, who are waiting in the tribunal to torment me.
2902_9008_000046_000002	What am I to do?'	What am I to do?'
2902_9008_000048_000001	But out of the lecture-room I prefer a practical expedient for instance, Cyril writes to me here--plague on him! he would not let me even have a week's hunting in peace-that there is a plot on the part of the Jews to murder all the Christians.	But out of the lecture room I prefer a practical expedient for instance, Cyril writes to me here-plague on him! he would not let me even have a week's hunting in peace that there is a plot on the part of the Jews to murder all the Christians.
2902_9008_000048_000002	Here is the precious document--do look at it, in pity.	Here is the precious document-do look at it, in pity.
2902_9008_000048_000003	For aught I know or care, the plot may be an exactly opposite one, and the Christians intend to murder all the Jews.	For aught I know or care, the plot may be an exactly opposite one, and the Christians intend to murder all the Jews.
2902_9008_000048_000004	But I must take some notice of the letter.'	But I must take some notice of the letter.'
2902_9008_000050_000000	'Why, if anything did happen, after all, conceive the missives which would be sent flying off to Constantinople against me!'	'Why, if anything did happen, after all, conceive the missives which would be sent flying off to Constantinople against me!'
2902_9008_000051_000000	'Let them go.	'Let them go.
2902_9008_000052_000000	'Consciousness of innocence?	'Consciousness of innocence?
2902_9008_000054_000001	How the finances of the provinces would go on without their kind assistance, I dare not think.	How the finances of the provinces would go on without their kind assistance, I dare not think.
2902_9008_000054_000002	If those Christians would but lend me their money, instead of building alms-houses and hospitals with it, they might burn the Jews' quarter to-morrow, for aught I care.	If those Christians would but lend me their money, instead of building alms houses and hospitals with it, they might burn the Jews' quarter to morrow, for aught I care.
2902_9008_000054_000003	But now....'	But now....'
2902_9008_000055_000003	Does your excellency, or this proud bishop, govern Alexandria?'	Does your excellency, or this proud bishop, govern Alexandria?'
2902_9008_000057_000002	The consequence is clear.	The consequence is clear.
2902_9008_000058_000001	You philosophers, however raised above your own bodies you may be, must really not forget that we poor worldlings have bones to be broken.'	You philosophers, however raised above your own bodies you may be, must really not forget that we poor worldlings have bones to be broken.'
2902_9008_000061_000000	'Recollect that you are a Christian,' answered Hypatia, half smiling.	'Recollect that you are a Christian,' answered Hypatia, half smiling.
